Sentiment,Review
Positief,"I've played this game when I first got the Playstation around the year of 1997. First Mature rated game and after all of these years I return back to the dungeon to claim victory. Luckily, I did. Deathtrap Dungeon is not for the gamer who is use to FPS, Fighters or 3D Games that runs on the Quake Engine. This game is for collector's of games when they were in the early stages of become Platinum Hits in the world of gaming as of today. The game works fine but, keep in mind that when you order this game get ready for a journey and one heck of a challenge. Its not hard but, this is a game that you really need patience with."
Positief,I liked the story and the graphics weren't that bad but the main problem was with the controls and the camera angles at times. If not for that this game would've been great.
Positief,"If you love castles,goblins,monsters demon vixens and skeletons swinging swords this game is for you. I thought the graphics were excellent and solving the levels wasn,t difficult. Some may fine the dismemberments a little to gross, but my kids enjoyed it."
Positief,maybe I just am a mediocre gamer but this game is a challenge from hell.message me if you have beat this one.
Positief,"i would recommend getting this game for many reasons you have 4 characters to choose from you can pick the route you want the levels are well designed along with the chaacters , the fighting style are also great you get to pick up weapons & use tit against them the playstation version is the best one to buy"
Positief,"Throughout the years there have been dozens of Street Fighter ripoffs including Fighting Force. This is basically the same as all the others, but it does have some surprisingly decent graphics for a PS1 game."
Negatief,"You know you're in trouble when other terrible video games are compared to you. Though only a little worse than Charlie's Angels (GameCube) and not as bad as Hidden Invasion (PlayStation2), Fighting Force is the difinitive bad adventure-fighting game that fits on the same crap list as Burning Fight. Even Brawl Bros and Peace Keepers are better than this, and that's saying a lot.You get your pick from four forgettable crime fighters: pixie-pig-tailed Alana, gruff Hawk, leather-pants-wearing ""Look at me, I'm Nabiki Tendo"" Mace, and prison inmate Smasher. They're out to get a psychopath who believes the world should have ended at the beginning of 2000 A.D. and is now determined to make that happen. Maybe he should have waited through the other 23 times it turned New Years day across the world.Many Sega Saturn owners didn't realize then how lucky they were that this game was cancelled on their system. Nintendo 64 owners were not so lucky, and I wasn't so lucky after getting the PlayStation version.The controls are sloppy, the hit detection is horrible, especially the dash attacks, and the character animation is almost jerky enough to look like an old claymation cartoon.If there is one redeeming factor, it is the music. Though not great, the musical scores in this game are a nice touch. The only reason you should buy this disc is to pop it into a CD-playing radio or computer and skip track one since that's just a data track ... meaning all you will hear, if anything, is an annoying buzz. Start on Track 2, sit back, and enjoy the only good thing about this game."
Positief,"This game is very fun. I have only played a demo that my cousin has but I'm dying to pick up a copy. The demo is short and we like to come up with different themes to it like we're going to a party at the building at the end of the demo. This game is kind of funny. Some of the enemies are pure fools. I like to run around the van with them chasing. Then I turn around and and knock the crud out of them. I like the guns and sticks that you can pick up and when you run out of ammo you can throw your gun at the enemies. That's pretty funny too. The characters have awesome moves. I love fighting games and this is one of my favorites. If you like fighting games and games that are just plain fun, buy this game."
Positief,"I played this game when i was a kid and forgot all about it. Then remembered it, ordered it, and have been having fun playing it."
Positief,"Got the game. After I came home from work, it was on the kitchen table. My brother probably got to the mailbox first. I hope it is good. My little nephew wanted to play it with me."
Positief,"Alrighty, let me just start off by saying don't let people who play ""Final Fantsay 7"" sway your judgement about this.  While ""Final Fantsay 7"" is an amazing game, it varies VERY HEAVILY from ""Fighting Force"", so what some people like (fun fighting games)and others love (RPG gamers) we are at war with the worlds.  It's better to agree to disagree here.  Okay, let us begin with the review.  I love this game.  From the very beginning where you can choose your favorite character (Mace Daniels is my personal favorite), to the last moment when you deliver a crushing blow to your enemy.  It is ingenius.  I love how you can pick up weapons like guns and bats and that you can deliver really ""snazzy"" throws/blocks.  Like people have said, it is like a ""Streets of Rage"" for the now.  Let me break it down overall for you:Graphics- Compared to now, it is not up to bar.  Compare it to when it frist came out, bar none!  5/5, although the animation can sometime slow down.Sound- Ain't nothing more prettier than hearing your enemies bone crunch!  5/5Control- Obviously this is the black-sheep of the family.  The controls are clunky and choppy, and sometimes they interfere with the great gaming experience.  Thank God for infinite health codes!  3/5 (ouch)Overall- Aside from the controls being what they are, the game is a smooth ride of fun fighting and brainless beat-'em-up.  I feel this game is totally undercredited, and that we need to change that.  ONLY YOU CAN PREVENT FOREST FIRES!"
